"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.48220228648491,-0.155757861823661,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CLPX"
0.482218571578288,-0.271577083033701,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","ARL14EPL"
0.482228105139916,-0.268238021184381,0.174,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","MAB21L3"
0.482249001011434,-0.275863476789679,0.565,0.789,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-348N5.9"
0.482251284217815,-0.270831379851316,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","REG3A"
0.482273593134242,-0.270460523631163,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","KCNE4"
0.482329661486875,-0.129504407702958,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","USP37"
0.482351382891591,-0.126595302312906,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TSHZ1"
0.482364049484877,-0.120406047885297,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","HRAS"
0.482383338116357,-0.148983844412776,0.391,0.632,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-403P17.4"
0.482400467287866,-0.181438366908739,0.957,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CNBD2"
0.482455723966869,-0.270468035944376,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","NLRP8"
0.482461431698548,-0.745648850806343,0.913,1,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RHOT1"
0.482483260449128,-0.0739707860869874,0.957,1,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CBX3"
0.482504647293158,-0.279176643411707,0.13,0.158,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","NUPR1"
0.482529778501865,-0.18484678914791,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CPSF3"
0.482586166003195,-0.270485800100578,0.13,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","XXyac-YX155B6.5"
0.482666997535431,-0.353544503785299,0.957,1,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","NUTF2"
0.482684058725199,-0.27124909819148,0.174,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","NCMAP"
